233
748 3511 -23,195 194 196,stand,,,
1213 3317 -23,189 190,stand,,,
1425 2675 -25,183 184,stand,,,
1176 1326 -7,75 73,stand,,,
1277 1724 144,28 81,stand,,,
1768 821 -23,58 31 67,stand,,,
1030 1216 -23,61,stand,,,
1141 410 -11,55 56,stand,,,
946 -792 -4,20 48 32 49,stand,,,
-685 415 4,39 40,stand,,,
1040 402 -7,107 108,stand,,,
-1149 1573 -13,21 155 154,stand,,,
-610 1690 0,153 156,stand,,,
202 1837 -143,229,stand,,,
901 1567 -36,126 22 127 180,stand,,,
-565 2669 -23,170 24,stand,,,
194 2109 -20,174,stand,,,
1937 2277 -27,84 181 182,stand,,,
176 550 0,95,stand,,,
42 360 -7,44 43 87,stand,,,
946 -864 -5,8 32,stand,,,
-1243 1686 -13,11 154,stand,,,
693 1449 -36,14 126 127,stand,,,
-205 1874 -7,152 148 151,stand,,,
-599 2723 -23,15 170,stand,,,
-968 2352 -27,170,stand,,,
1116 3517 -20,193 190 196,stand,,,
1778 2674 -23,182 183,stand,,,
1322 1723 144,80 4,stand,,,
1234 525 160,30 122,stand,,,
1029 525 160,121 29,stand,,,
1762 1328 -23,66 5 65,stand,,,
829 -884 2,20 33 47 48 8,stand,,,
496 -1199 3,32 34 47,stand,,,
200 -1203 25,33 35 46,stand,,,
36 -762 75,34 36 45 46,stand,,,
-136 -446 104,35 37,stand,,,
-293 -522 89,36 38,stand,,,
-391 -105 90,37 39 43 44,stand,,,
-660 192 51,38 9 86,stand,,,
-810 414 15,9 41 86,stand,,,
-839 817 0,40 42 150,stand,,,
-353 791 -7,41 43 146 132 149,stand,,,
-217 346 -7,42 38 19 86 146,stand,,,
205 187 3,38 45 85 85 19,stand,,,
47 -321 96,44 35 51,stand,,,
298 -699 60,35 34 49 47 50 51,stand,,,
499 -976 9,33 32 46 49,stand,,,
745 -481 23,8 32 53 54,stand,,,
498 -710 47,8 46 47 50,stand,,,
474 -280 56,49 46 51 52,stand,,,
283 -267 61,45 50 46 85 52,stand,,,
551 32 -3,50 53 85 51 106 90,stand,,,
675 -203 26,48 52 54,stand,,,
971 -107 -9,53 48 55,stand,,,
1167 -60 -7,54 7 57 69,stand,,,
1366 392 -23,7 57 59 58 69,stand,,,
1381 -35 -16,56 55 58 68 69,stand,,,
1501 822 -31,57 56 59 5 60 67 69,stand,,,
1370 763 -31,56 58 60 67 70 71,stand,,,
1184 1047 -23,59 61 67 58 72,stand,,,
1192 1168 -23,60 62 6,stand,,,
1292 1170 -23,61 63,stand,,,
1317 1350 -23,62 64 66,stand,,,
1315 1594 -23,63 65 73 82,stand,,,
1525 1564 -31,64 66 67 83 31 84,stand,,,
1569 1326 -31,65 63 31 67,stand,,,
1434 1029 -31,5 60 58 66 65 59,stand,,,
1620 -88 -15,57 69,stand,,,
1517 128 -16,68 56 57 55 58,stand,,,
634 831 -7,59 71 72 91 92 132,stand,,,
618 1033 -7,70 59 72 92 104 123,stand,,,
1041 985 -23,60 71 70,stand,,,
1094 1578 -7,64 74 75 3,stand,,,
1030 1497 -7,73 75 76,stand,,,
1203 1472 -7,73 74 3,stand,,,
1030 1416 24,74 77,stand,,,
1025 1286 72,76 78,stand,,,
1096 1296 112,77 79,stand,,,
1223 1312 144,78 80,stand,,,
1327 1437 144,28 79,stand,,,
1064 1737 144,4,stand,,,
1303 1846 -23,64 83 180 84 186,stand,,,
1492 1790 -31,82 65 84 187,stand,,,
1658 1957 -31,65 83 17 181 82 187,stand,,,
403 173 -6,52 44 51 44 90 91 106,stand,,,
-628 259 26,43 40 39,stand,,,
30 436 0,19 88,stand,,,
116 419 8,87 89 95,stand,,,
293 387 24,88 90,stand,,,
385 406 15,89 85 91 105 52,stand,,,
627 667 0,90 70 92 85 106 111 105,stand,,,
409 801 -10,70 91 93 71 104 105 132 147,stand,,,
249 785 0,94 92 132 146 147,stand,,,
242 685 0,93 95 96,stand,,,
130 651 0,88 18 94,stand,,,
266 617 40,94 97,stand,,,
263 519 80,96 98,stand,,,
201 507 112,97 99,stand,,,
115 513 144,98 100 102,stand,,,
140 712 144,99 101,stand,,,
236 711 144,100,stand,,,
-11 507 144,99 103,stand,,,
19 673 144,102,stand,,,
389 1046 0,71 92 133 132,stand,,,
403 559 0,92 90 91,stand,,,
579 189 -7,52 91 85 107,stand,,,
1019 192 -7,106 10,stand,,,
853 380 0,10 109,stand,,,
820 428 0,108 110 113,stand,,,
808 507 8,109 111 112,stand,,,
706 674 8,110 91 112,stand,,,
948 660 8,111 110,stand,,,
709 436 40,109 114,stand,,,
689 360 40,115 113,stand,,,
766 358 80,114 116,stand,,,
880 374 128,115 117,stand,,,
875 477 136,116 118,stand,,,
879 574 160,117 119,stand,,,
892 683 160,118 120 121,stand,,,
694 673 160,119,stand,,,
1021 679 160,119 30 122,stand,,,
1224 698 160,29 121,stand,,,
631 1175 0,71 124 145,stand,,,
653 1293 0,123 125 133,stand,,,
896 1290 0,124 126,stand,,,
898 1407 -31,125 14 22 127,stand,,,
653 1608 -39,14 22 126 128,stand,,,
517 1595 0,129 127,stand,,,
369 1605 0,128 130 207 208,stand,,,
89 1408 0,129 131 207 208,stand,,,
87 1303 0,130 132 147 148,stand,,,
217 1026 0,131 104 93 92 70 146 147 42,stand,,,
390 1174 8,104 124 134,stand,,,
256 1232 8,133 135,stand,,,
264 1375 68,134 136,stand,,,
331 1371 110,135 137,stand,,,
466 1362 160,136 138,stand,,,
466 1304 160,139 137,stand,,,
339 1296 160,138 140,stand,,,
357 1175 160,139 141,stand,,,
630 1180 152,140 142,stand,,,
807 1304 152,141 143,stand,,,
942 1305 152,144 142,stand,,,
950 1208 112,143 145,stand,,,
784 1212 40,144 123,stand,,,
-120 779 0,93 42 43 147 132,stand,,,
